Deal_ID,Relative_Year,Calendar_Year,Patent_Family_Count,Citation_Weighted_Output,Provisional_Classification,Provisional_Confidence,Initial_Group,screen_group,Completion_Year,Acquirer_Normalized,Target_Normalized,Acquirer_Raw,Target_Raw,Deal_Subtype_Level_3,Deal_Country_s,Deal_Value_USD_m,Financial_Currency,Multiple_Deal_Acquirer,dup_drop,eligible_strict,eligible_broad,Post_Excluding_t0,is_t0,Innovation_Deal,Treatment_x_Post,n_pre,n_post,preferred,minimal,balanced,in_strict_group
CTL-0202,-2,2013,1.0,1.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,tigenix,coretherapix slu,TiGenix NV,Coretherapix SLU,Majority Acquisition,Spain,7.0,EUR,No,False,False,True,0,0,,,2,0,False,False,False,False
CTL-0207,-3,2012,0.0,0.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,0,0,0.0,0.0,3,3,True,True,True,True
CTL-0207,-2,2013,3.0,0.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,0,0,0.0,0.0,3,3,True,True,True,True
CTL-0207,-1,2014,2.0,0.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,0,0,0.0,0.0,3,3,True,True,True,True
CTL-0207,0,2015,0.0,0.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,0,1,0.0,0.0,3,3,True,True,True,True
CTL-0207,1,2016,3.0,4.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,1,0,0.0,0.0,3,3,True,True,True,True
CTL-0207,2,2017,2.0,0.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,1,0,0.0,0.0,3,3,True,True,True,True
CTL-0207,3,2018,1.0,0.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,zambon,nigaard pharma,Zambon SpA,Nigaard Pharma AS,Majority Acquisition,Norway,,EUR,No,False,False,True,1,0,0.0,0.0,3,3,True,True,True,True
CTL-0229,-3,2012,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,gsk,glycovaxyn,GSK plc,GlycoVaxyn AG (Inactive),Majority Acquisition,Switzerland,190.0,EUR,Yes,False,False,True,0,0,,,3,3,True,True,True,False
CTL-0229,-2,2013,7.0,37.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,gsk,glycovaxyn,GSK plc,GlycoVaxyn AG (Inactive),Majority Acquisition,Switzerland,190.0,EUR,Yes,False,False,True,0,0,,,3,3,True,True,True,False
CTL-0229,-1,2014,1.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,gsk,glycovaxyn,GSK plc,GlycoVaxyn AG (Inactive),Majority Acquisition,Switzerland,190.0,EUR,Yes,False,False,True,0,0,,,3,3,True,True,True,False
CTL-0229,0,2015,2.0,1.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,gsk,glycovaxyn,GSK plc,GlycoVaxyn AG (Inactive),Majority Acquisition,Switzerland,190.0,EUR,Yes,False,False,True,0,1,,,3,3,True,True,True,False
CTL-0229,1,2016,6.0,18.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,gsk,glycovaxyn,GSK plc,GlycoVaxyn AG (Inactive),Majority Acquisition,Switzerland,190.0,EUR,Yes,False,False,True,1,0,,,3,3,True,True,True,False
CTL-0229,2,2017,2.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,gsk,glycovaxyn,GSK plc,GlycoVaxyn AG (Inactive),Majority Acquisition,Switzerland,190.0,EUR,Yes,False,False,True,1,0,,,3,3,True,True,True,False
CTL-0229,3,2018,2.0,9.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,gsk,glycovaxyn,GSK plc,GlycoVaxyn AG (Inactive),Majority Acquisition,Switzerland,190.0,EUR,Yes,False,False,True,1,0,,,3,3,True,True,True,False
CTL-0234,-3,2012,16.0,149.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,f hoffmann la roche,trophos,F. Hoffmann-La Roche Ltd,Trophos SA,100% Acquisition,France,386.0,EUR,Yes,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0234,-2,2013,6.0,209.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,f hoffmann la roche,trophos,F. Hoffmann-La Roche Ltd,Trophos SA,100% Acquisition,France,386.0,EUR,Yes,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0234,-1,2014,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,f hoffmann la roche,trophos,F. Hoffmann-La Roche Ltd,Trophos SA,100% Acquisition,France,386.0,EUR,Yes,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0234,0,2015,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,f hoffmann la roche,trophos,F. Hoffmann-La Roche Ltd,Trophos SA,100% Acquisition,France,386.0,EUR,Yes,False,True,True,0,1,,,3,3,True,True,True,False
CTL-0234,1,2016,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,f hoffmann la roche,trophos,F. Hoffmann-La Roche Ltd,Trophos SA,100% Acquisition,France,386.0,EUR,Yes,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0234,2,2017,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,f hoffmann la roche,trophos,F. Hoffmann-La Roche Ltd,Trophos SA,100% Acquisition,France,386.0,EUR,Yes,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0234,3,2018,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2015,f hoffmann la roche,trophos,F. Hoffmann-La Roche Ltd,Trophos SA,100% Acquisition,France,386.0,EUR,Yes,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0263,-3,2011,4.0,35.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2014,vectura,vectura,Vectura Group Ltd,Vectura GmbH,100% Acquisition,Germany,181.0,EUR,Yes,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0263,-2,2012,6.0,19.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2014,vectura,vectura,Vectura Group Ltd,Vectura GmbH,100% Acquisition,Germany,181.0,EUR,Yes,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0263,-1,2013,5.0,6.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2014,vectura,vectura,Vectura Group Ltd,Vectura GmbH,100% Acquisition,Germany,181.0,EUR,Yes,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0263,0,2014,6.0,20.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2014,vectura,vectura,Vectura Group Ltd,Vectura GmbH,100% Acquisition,Germany,181.0,EUR,Yes,False,True,True,0,1,,,3,3,True,True,True,False
CTL-0263,1,2015,4.0,2.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2014,vectura,vectura,Vectura Group Ltd,Vectura GmbH,100% Acquisition,Germany,181.0,EUR,Yes,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0263,2,2016,3.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2014,vectura,vectura,Vectura Group Ltd,Vectura GmbH,100% Acquisition,Germany,181.0,EUR,Yes,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0263,3,2017,7.0,25.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2014,vectura,vectura,Vectura Group Ltd,Vectura GmbH,100% Acquisition,Germany,181.0,EUR,Yes,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0279,-2,2011,10.0,24.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,merz pharma kgaa,neocutis s a,Merz Pharma GmbH & Co. KGaA,Neocutis S.A.,Majority Acquisition,Switzerland,,EUR,No,False,False,True,0,0,0.0,0.0,2,3,True,True,False,True
CTL-0279,-1,2012,7.0,37.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,merz pharma kgaa,neocutis s a,Merz Pharma GmbH & Co. KGaA,Neocutis S.A.,Majority Acquisition,Switzerland,,EUR,No,False,False,True,0,0,0.0,0.0,2,3,True,True,False,True
CTL-0279,0,2013,3.0,6.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,merz pharma kgaa,neocutis s a,Merz Pharma GmbH & Co. KGaA,Neocutis S.A.,Majority Acquisition,Switzerland,,EUR,No,False,False,True,0,1,0.0,0.0,2,3,True,True,False,True
CTL-0279,1,2014,12.0,15.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,merz pharma kgaa,neocutis s a,Merz Pharma GmbH & Co. KGaA,Neocutis S.A.,Majority Acquisition,Switzerland,,EUR,No,False,False,True,1,0,0.0,0.0,2,3,True,True,False,True
CTL-0279,2,2015,8.0,13.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,merz pharma kgaa,neocutis s a,Merz Pharma GmbH & Co. KGaA,Neocutis S.A.,Majority Acquisition,Switzerland,,EUR,No,False,False,True,1,0,0.0,0.0,2,3,True,True,False,True
CTL-0279,3,2016,6.0,4.0,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,merz pharma kgaa,neocutis s a,Merz Pharma GmbH & Co. KGaA,Neocutis S.A.,Majority Acquisition,Switzerland,,EUR,No,False,False,True,1,0,0.0,0.0,2,3,True,True,False,True
CTL-0281,-2,2011,2.0,6.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,ipsen s a,syntaxin,Ipsen S.A.,"Syntaxin, Ltd.",Majority Acquisition,United Kingdom,207.0,EUR,No,False,False,True,0,0,,,2,3,True,True,False,False
CTL-0281,-1,2012,3.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,ipsen s a,syntaxin,Ipsen S.A.,"Syntaxin, Ltd.",Majority Acquisition,United Kingdom,207.0,EUR,No,False,False,True,0,0,,,2,3,True,True,False,False
CTL-0281,0,2013,5.0,10.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,ipsen s a,syntaxin,Ipsen S.A.,"Syntaxin, Ltd.",Majority Acquisition,United Kingdom,207.0,EUR,No,False,False,True,0,1,,,2,3,True,True,False,False
CTL-0281,1,2014,1.0,1.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,ipsen s a,syntaxin,Ipsen S.A.,"Syntaxin, Ltd.",Majority Acquisition,United Kingdom,207.0,EUR,No,False,False,True,1,0,,,2,3,True,True,False,False
CTL-0281,2,2015,3.0,4.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,ipsen s a,syntaxin,Ipsen S.A.,"Syntaxin, Ltd.",Majority Acquisition,United Kingdom,207.0,EUR,No,False,False,True,1,0,,,2,3,True,True,False,False
CTL-0281,3,2016,8.0,1.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2013,ipsen s a,syntaxin,Ipsen S.A.,"Syntaxin, Ltd.",Majority Acquisition,United Kingdom,207.0,EUR,No,False,False,True,1,0,,,2,3,True,True,False,False
