Deal_ID,Relative_Year,Calendar_Year,Patent_Family_Count,Citation_Weighted_Output,Provisional_Classification,Provisional_Confidence,Initial_Group,screen_group,Completion_Year,Acquirer_Normalized,Target_Normalized,Acquirer_Raw,Target_Raw,Deal_Subtype_Level_3,Deal_Country_s,Deal_Value_USD_m,Financial_Currency,Multiple_Deal_Acquirer,dup_drop,eligible_strict,eligible_broad,Post_Excluding_t0,is_t0,Innovation_Deal,Treatment_x_Post,n_pre,n_post,preferred,minimal,balanced,in_strict_group
TRT-0040,-3,2009,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,0,0,,,0,0,False,False,False,False
TRT-0040,-2,2010,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,0,0,,,0,0,False,False,False,False
TRT-0040,-1,2011,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,0,0,,,0,0,False,False,False,False
TRT-0040,0,2012,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,0,1,,,0,0,False,False,False,False
TRT-0040,1,2013,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,1,0,,,0,0,False,False,False,False
TRT-0040,2,2014,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,1,0,,,0,0,False,False,False,False
TRT-0040,3,2015,,,Borderline/mixed motive,Low (screen-text conflict),Candidate treatment group,Innovation-driven (candidate screen),2012,alvogen,labormed pharma,Alvogen Inc,LaborMed Pharma SA,Majority Acquisition,Romania,,,No,False,False,True,1,0,,,0,0,False,False,False,False
TRT-0041,-3,2009,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0041,-2,2010,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0041,-1,2011,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0041,0,2012,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,0,1,1.0,0.0,0,0,False,False,False,True
TRT-0041,1,2013,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0041,2,2014,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0041,3,2015,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,enara,angel care services uk,Enara Limited,Angel Care Services UK Ltd,Majority Acquisition,United Kingdom,,,No,False,False,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0042,-3,2009,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0042,-2,2010,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0042,-1,2011,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0042,0,2012,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,0,1,1.0,0.0,0,0,False,False,False,True
TRT-0042,1,2013,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0042,2,2014,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0042,3,2015,,,Innovation-driven,Low (screen only; weak/absent text),Candidate treatment group,Innovation-driven (candidate screen),2012,agilent technologies,dako a s,"Agilent Technologies, Inc.",Dako A/S,100% Acquisition,Denmark,2200.0,,No,False,True,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0043,-3,2011,,,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0043,-2,2012,,,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0043,-1,2013,,,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,0,1.0,0.0,0,0,False,False,False,True
TRT-0043,0,2014,,,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,0,1,1.0,0.0,0,0,False,False,False,True
TRT-0043,1,2015,,,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0043,2,2016,,,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0043,3,2017,,,Innovation-driven,Medium (screen + text agree),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2014,biodexa ltd,q chip ltd,Biodexa Ltd,"Q Chip, Ltd.",Majority Acquisition,United Kingdom,,EUR,No,False,False,True,1,0,1.0,1.0,0,0,False,False,False,True
TRT-0045,-3,2010,,,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,0,1.0,0.0,2,3,True,True,False,True
TRT-0045,-2,2011,15.0,159.0,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,0,1.0,0.0,2,3,True,True,False,True
TRT-0045,-1,2012,13.0,241.0,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,0,1.0,0.0,2,3,True,True,False,True
TRT-0045,0,2013,23.0,416.0,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,0,1,1.0,0.0,2,3,True,True,False,True
TRT-0045,1,2014,18.0,245.0,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,1,0,1.0,1.0,2,3,True,True,False,True
TRT-0045,2,2015,8.0,20.0,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,1,0,1.0,1.0,2,3,True,True,False,True
TRT-0045,3,2016,6.0,22.0,Innovation-driven,Medium (manual overlap resolution),User-designated treatment group (reclassified),Innovation-driven (candidate screen),2013,shire plc inactive,premacure ab,Shire plc (Inactive),Premacure AB,Majority Acquisition,Sweden,,USD,No,False,False,True,1,0,1.0,1.0,2,3,True,True,False,True
CTL-0001,-3,2017,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0001,-2,2018,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0001,-1,2019,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0001,0,2020,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0001,1,2021,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0001,2,2022,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0001,3,2023,,,Alternative rationale,Medium (screen + text agree),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,emmes,neox sro,Emmes Corp,Neox sro,100% Acquisition,Czech Republic,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0002,-3,2017,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0002,-2,2018,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0002,-1,2019,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0002,0,2020,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0002,1,2021,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0002,2,2022,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0002,3,2023,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,veraxa biotech,velabs therapeutics araxa biosciences,VERAXA Biotech GmbH,Velabs Therapeutics GmbH (Inactive); Araxa Biosciences GmbH (Inactive),100% Acquisition,Germany,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0003,-3,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,link medical research,irw consulting ab,Link Medical Research AS,IRW Consulting AB,100% Acquisition,Sweden,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0003,-2,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,link medical research,irw consulting ab,Link Medical Research AS,IRW Consulting AB,100% Acquisition,Sweden,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0003,-1,2019,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,link medical research,irw consulting ab,Link Medical Research AS,IRW Consulting AB,100% Acquisition,Sweden,,,No,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0003,0,2020,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,link medical research,irw consulting ab,Link Medical Research AS,IRW Consulting AB,100% Acquisition,Sweden,,,No,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0003,1,2021,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,link medical research,irw consulting ab,Link Medical Research AS,IRW Consulting AB,100% Acquisition,Sweden,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0003,2,2022,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,link medical research,irw consulting ab,Link Medical Research AS,IRW Consulting AB,100% Acquisition,Sweden,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0003,3,2023,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,link medical research,irw consulting ab,Link Medical Research AS,IRW Consulting AB,100% Acquisition,Sweden,,,No,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0004,-3,2017,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,mendus ab,dc prime,Mendus AB,DC Prime BV,100% Acquisition,The Netherlands,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0004,-2,2018,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,mendus ab,dc prime,Mendus AB,DC Prime BV,100% Acquisition,The Netherlands,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0004,-1,2019,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,mendus ab,dc prime,Mendus AB,DC Prime BV,100% Acquisition,The Netherlands,,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0004,0,2020,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,mendus ab,dc prime,Mendus AB,DC Prime BV,100% Acquisition,The Netherlands,,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0004,1,2021,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,mendus ab,dc prime,Mendus AB,DC Prime BV,100% Acquisition,The Netherlands,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0004,2,2022,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,mendus ab,dc prime,Mendus AB,DC Prime BV,100% Acquisition,The Netherlands,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0004,3,2023,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,mendus ab,dc prime,Mendus AB,DC Prime BV,100% Acquisition,The Netherlands,,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0005,-3,2017,27.0,107.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0005,-2,2018,15.0,5.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0005,-1,2019,18.0,26.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,0,0,,,3,3,True,True,True,False
CTL-0005,0,2020,25.0,7.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,0,1,,,3,3,True,True,True,False
CTL-0005,1,2021,17.0,2.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0005,2,2022,5.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0005,3,2023,0.0,0.0,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,ucb,handl therapeutics,UCB SA,Handl Therapeutics,100% Acquisition,Belgium,,EUR,No,False,True,True,1,0,,,3,3,True,True,True,False
CTL-0006,-3,2017,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,revvity,horizon discovery,Revvity Inc,Horizon Discovery Group Ltd,100% Acquisition,United Kingdom,383.0,,Yes,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0006,-2,2018,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,revvity,horizon discovery,Revvity Inc,Horizon Discovery Group Ltd,100% Acquisition,United Kingdom,383.0,,Yes,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0006,-1,2019,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,revvity,horizon discovery,Revvity Inc,Horizon Discovery Group Ltd,100% Acquisition,United Kingdom,383.0,,Yes,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0006,0,2020,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,revvity,horizon discovery,Revvity Inc,Horizon Discovery Group Ltd,100% Acquisition,United Kingdom,383.0,,Yes,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0006,1,2021,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,revvity,horizon discovery,Revvity Inc,Horizon Discovery Group Ltd,100% Acquisition,United Kingdom,383.0,,Yes,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0006,2,2022,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,revvity,horizon discovery,Revvity Inc,Horizon Discovery Group Ltd,100% Acquisition,United Kingdom,383.0,,Yes,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0006,3,2023,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,revvity,horizon discovery,Revvity Inc,Horizon Discovery Group Ltd,100% Acquisition,United Kingdom,383.0,,Yes,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0007,-3,2017,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,travere therapeutics,orphan technologies,Travere Therapeutics Inc,Orphan Technologies Ltd,100% Acquisition,Switzerland,517.0,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0007,-2,2018,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,travere therapeutics,orphan technologies,Travere Therapeutics Inc,Orphan Technologies Ltd,100% Acquisition,Switzerland,517.0,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0007,-1,2019,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,travere therapeutics,orphan technologies,Travere Therapeutics Inc,Orphan Technologies Ltd,100% Acquisition,Switzerland,517.0,,No,False,True,True,0,0,,,0,0,False,False,False,False
CTL-0007,0,2020,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,travere therapeutics,orphan technologies,Travere Therapeutics Inc,Orphan Technologies Ltd,100% Acquisition,Switzerland,517.0,,No,False,True,True,0,1,,,0,0,False,False,False,False
CTL-0007,1,2021,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,travere therapeutics,orphan technologies,Travere Therapeutics Inc,Orphan Technologies Ltd,100% Acquisition,Switzerland,517.0,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0007,2,2022,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,travere therapeutics,orphan technologies,Travere Therapeutics Inc,Orphan Technologies Ltd,100% Acquisition,Switzerland,517.0,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0007,3,2023,,,Borderline/mixed motive,Low (screen-text conflict),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,travere therapeutics,orphan technologies,Travere Therapeutics Inc,Orphan Technologies Ltd,100% Acquisition,Switzerland,517.0,,No,False,True,True,1,0,,,0,0,False,False,False,False
CTL-0008,-3,2017,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,stada arzneimittel,lobsor pharmaceuticals ab,Stada Arzneimittel AG,LobSor Pharmaceuticals AB,100% Acquisition,Sweden,,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0008,-2,2018,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,stada arzneimittel,lobsor pharmaceuticals ab,Stada Arzneimittel AG,LobSor Pharmaceuticals AB,100% Acquisition,Sweden,,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0008,-1,2019,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,stada arzneimittel,lobsor pharmaceuticals ab,Stada Arzneimittel AG,LobSor Pharmaceuticals AB,100% Acquisition,Sweden,,,Yes,False,True,True,0,0,0.0,0.0,0,0,False,False,False,True
CTL-0008,0,2020,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,stada arzneimittel,lobsor pharmaceuticals ab,Stada Arzneimittel AG,LobSor Pharmaceuticals AB,100% Acquisition,Sweden,,,Yes,False,True,True,0,1,0.0,0.0,0,0,False,False,False,True
CTL-0008,1,2021,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,stada arzneimittel,lobsor pharmaceuticals ab,Stada Arzneimittel AG,LobSor Pharmaceuticals AB,100% Acquisition,Sweden,,,Yes,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0008,2,2022,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,stada arzneimittel,lobsor pharmaceuticals ab,Stada Arzneimittel AG,LobSor Pharmaceuticals AB,100% Acquisition,Sweden,,,Yes,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
CTL-0008,3,2023,,,Alternative rationale,Low (screen only; weak/absent text),Candidate alternative-rationale group,Alternative-rationale (candidate screen),2020,stada arzneimittel,lobsor pharmaceuticals ab,Stada Arzneimittel AG,LobSor Pharmaceuticals AB,100% Acquisition,Sweden,,,Yes,False,True,True,1,0,0.0,0.0,0,0,False,False,False,True
