Deal_ID,Initial_Group,Final_Classification,Classification_Confidence,Initial_Treatment,Final_Treatment,Main_DiD_Decision,Acquirer,Target,Completion_Year,Relative_Year,Calendar_Year,Post_Excluding_t0,Post_Including_t0,Treatment_x_Post,Revenue_m,Operating_Income_m,Net_Income_m,Total_Assets_m,Total_Debt_m,R_and_D_Expense_m,ROA_pct,Operating_Margin_pct,Leverage_pct,Patent_Family_Count,Citation_Weighted_Output,Cross_Border_Flag,Deal_Value_USD_m,Financial_Row_Complete,Patent_Row_Complete,Panel_Notes
TRT-0020,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0020,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0020,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0020,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0020,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0020,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0020,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0021,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Martindale Pharma,Viridian Pharma Ltd,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0021,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Martindale Pharma,Viridian Pharma Ltd,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0021,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Martindale Pharma,Viridian Pharma Ltd,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0021,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Martindale Pharma,Viridian Pharma Ltd,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0021,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Martindale Pharma,Viridian Pharma Ltd,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0021,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Martindale Pharma,Viridian Pharma Ltd,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0021,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Martindale Pharma,Viridian Pharma Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0022,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Kalvista Pharmaceuticals Inc,Kalvista Pharmaceuticals Ltd,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0022,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Kalvista Pharmaceuticals Inc,Kalvista Pharmaceuticals Ltd,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0022,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Kalvista Pharmaceuticals Inc,Kalvista Pharmaceuticals Ltd,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0022,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Kalvista Pharmaceuticals Inc,Kalvista Pharmaceuticals Ltd,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0022,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Kalvista Pharmaceuticals Inc,Kalvista Pharmaceuticals Ltd,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0022,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Kalvista Pharmaceuticals Inc,Kalvista Pharmaceuticals Ltd,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0022,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Kalvista Pharmaceuticals Inc,Kalvista Pharmaceuticals Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0023,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,358.0,No,No,
TRT-0023,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,358.0,No,No,
TRT-0023,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,358.0,No,No,
TRT-0023,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,358.0,No,No,
TRT-0023,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,358.0,No,No,
TRT-0023,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,358.0,No,No,
TRT-0023,Candidate treatment group,Not reviewed,Not assessed,1,,Review,"Albany Molecular Research, Inc.",Euticals SpA,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,358.0,No,No,
TRT-0024,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Limited,Skyepharma PLC,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0024,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Limited,Skyepharma PLC,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0024,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Limited,Skyepharma PLC,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0024,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Limited,Skyepharma PLC,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0024,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Limited,Skyepharma PLC,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0024,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Limited,Skyepharma PLC,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0024,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Limited,Skyepharma PLC,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0025,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0025,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0025,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0025,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0025,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0025,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0025,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Vectura Group Ltd,SkyePharma Ltd; Vectura Group Ltd,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,627.0,No,No,
TRT-0026,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,-3,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0026,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,-2,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0026,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,-1,2015,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0026,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,0,2016,0,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0026,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,1,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0026,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,2,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0026,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Relief Therapeutics Holding AG; Sonnet BioTherapeutics CH SA,THERAMetrics holding AG (Inactive); Sonnet BioTherapeutics CH SA,2016,3,2019,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0027,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0027,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0027,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0027,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0027,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0027,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0027,Candidate treatment group,Not reviewed,Not assessed,1,,Review,BioGaia AB,MetaboGen AB,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,0.0,No,No,
TRT-0028,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Chinook Therapeutics Inc,BioNovion Holding B.V.,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,32.0,No,No,
TRT-0028,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Chinook Therapeutics Inc,BioNovion Holding B.V.,2015,-2,2013,0,0,,0.6236,-10.9476,,7.1651,9.4198,8.0488,,-1755.5556,131.4676,,,Unknown,32.0,No,No,
TRT-0028,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Chinook Therapeutics Inc,BioNovion Holding B.V.,2015,-1,2014,0,0,,10.0952,-14.4148,-12.8284,104.514,0.0,17.7286,-24.9578,-142.7889,0.0,,,Unknown,32.0,Yes,No,
TRT-0028,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Chinook Therapeutics Inc,BioNovion Holding B.V.,2015,0,2015,0,1,,65.7915,-12.2281,-35.3474,443.4244,0.0,52.8728,-12.8916,-18.5862,0.0,2.0,3.0,Unknown,32.0,Yes,Yes,
TRT-0028,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Chinook Therapeutics Inc,BioNovion Holding B.V.,2015,1,2016,1,1,,45.8136,-64.9613,-82.3942,415.8633,0.0,79.2936,-19.8054,-141.7948,0.0,1.0,0.0,Unknown,32.0,Yes,Yes,
TRT-0028,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Chinook Therapeutics Inc,BioNovion Holding B.V.,2015,2,2017,1,1,,15.2911,-94.4247,-81.4833,370.2612,0.0,79.2826,-20.7896,-617.5126,0.0,2.0,0.0,Unknown,32.0,Yes,Yes,
TRT-0028,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Chinook Therapeutics Inc,BioNovion Holding B.V.,2015,3,2018,1,1,,12.7858,-82.5163,-80.812,312.176,0.0,64.2686,-23.7611,-671.8367,0.0,1.0,0.0,Unknown,32.0,Yes,Yes,
TRT-0029,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stallergenes Greer Ltd,Greer Laboratories Inc; Stallergenes SA; Stallergenes Greer Ltd,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0029,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stallergenes Greer Ltd,Greer Laboratories Inc; Stallergenes SA; Stallergenes Greer Ltd,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0029,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stallergenes Greer Ltd,Greer Laboratories Inc; Stallergenes SA; Stallergenes Greer Ltd,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0029,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stallergenes Greer Ltd,Greer Laboratories Inc; Stallergenes SA; Stallergenes Greer Ltd,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0029,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stallergenes Greer Ltd,Greer Laboratories Inc; Stallergenes SA; Stallergenes Greer Ltd,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0029,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stallergenes Greer Ltd,Greer Laboratories Inc; Stallergenes SA; Stallergenes Greer Ltd,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0029,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stallergenes Greer Ltd,Greer Laboratories Inc; Stallergenes SA; Stallergenes Greer Ltd,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0030,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stada Arzneimittel AG,SCIOTEC Diagnostic Technologies GmbH,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,20.0,No,No,
TRT-0030,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stada Arzneimittel AG,SCIOTEC Diagnostic Technologies GmbH,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,20.0,No,No,
TRT-0030,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stada Arzneimittel AG,SCIOTEC Diagnostic Technologies GmbH,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,20.0,No,No,
TRT-0030,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stada Arzneimittel AG,SCIOTEC Diagnostic Technologies GmbH,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,20.0,No,No,
TRT-0030,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stada Arzneimittel AG,SCIOTEC Diagnostic Technologies GmbH,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,20.0,No,No,
TRT-0030,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stada Arzneimittel AG,SCIOTEC Diagnostic Technologies GmbH,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,20.0,No,No,
TRT-0030,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Stada Arzneimittel AG,SCIOTEC Diagnostic Technologies GmbH,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,20.0,No,No,
TRT-0031,Candidate treatment group,Not reviewed,Not assessed,1,,Review,TiGenix NV,Coretherapix SLU,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,7.0,No,No,
TRT-0031,Candidate treatment group,Not reviewed,Not assessed,1,,Review,TiGenix NV,Coretherapix SLU,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,7.0,No,No,
TRT-0031,Candidate treatment group,Not reviewed,Not assessed,1,,Review,TiGenix NV,Coretherapix SLU,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,7.0,No,No,
TRT-0031,Candidate treatment group,Not reviewed,Not assessed,1,,Review,TiGenix NV,Coretherapix SLU,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,7.0,No,No,
TRT-0031,Candidate treatment group,Not reviewed,Not assessed,1,,Review,TiGenix NV,Coretherapix SLU,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,7.0,No,No,
TRT-0031,Candidate treatment group,Not reviewed,Not assessed,1,,Review,TiGenix NV,Coretherapix SLU,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,7.0,No,No,
TRT-0031,Candidate treatment group,Not reviewed,Not assessed,1,,Review,TiGenix NV,Coretherapix SLU,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,7.0,No,No,
TRT-0032,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Auspex Pharmaceuticals Inc,imphar AG,2015,-3,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0032,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Auspex Pharmaceuticals Inc,imphar AG,2015,-2,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0032,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Auspex Pharmaceuticals Inc,imphar AG,2015,-1,2014,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0032,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Auspex Pharmaceuticals Inc,imphar AG,2015,0,2015,0,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0032,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Auspex Pharmaceuticals Inc,imphar AG,2015,1,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0032,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Auspex Pharmaceuticals Inc,imphar AG,2015,2,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0032,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Auspex Pharmaceuticals Inc,imphar AG,2015,3,2018,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0033,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Cadila Pharmaceuticals Sweden AB,BioChromix NewCo AB,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0033,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Cadila Pharmaceuticals Sweden AB,BioChromix NewCo AB,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0033,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Cadila Pharmaceuticals Sweden AB,BioChromix NewCo AB,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0033,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Cadila Pharmaceuticals Sweden AB,BioChromix NewCo AB,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0033,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Cadila Pharmaceuticals Sweden AB,BioChromix NewCo AB,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0033,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Cadila Pharmaceuticals Sweden AB,BioChromix NewCo AB,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0033,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Cadila Pharmaceuticals Sweden AB,BioChromix NewCo AB,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0034,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Nicox SA,Doliage,2014,-3,2011,0,0,,0.0,-13.184,-16.635,95.829,0.082,8.998,-15.9369,,0.0856,2.0,8.0,Unknown,6.0,No,Yes,
TRT-0034,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Nicox SA,Doliage,2014,-2,2012,0,0,,7.614,-6.619,-10.247,84.147,0.157,6.471,-11.3871,-114.8805,0.1866,3.0,7.0,Unknown,6.0,Yes,Yes,
TRT-0034,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Nicox SA,Doliage,2014,-1,2013,0,0,,0.436,-14.224,-18.145,72.178,0.152,3.685,-23.2145,-2537.844,0.2106,4.0,1.0,Unknown,6.0,Yes,Yes,
TRT-0034,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Nicox SA,Doliage,2014,0,2014,0,1,,5.982,-20.921,-23.158,150.041,16.538,4.432,-20.8425,-360.5316,11.0223,3.0,0.0,Unknown,6.0,Yes,Yes,
TRT-0034,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Nicox SA,Doliage,2014,1,2015,1,1,,0.067,-19.639,-27.939,163.348,3.941,6.159,-17.8302,-30931.3433,2.4126,2.0,0.0,Unknown,6.0,Yes,Yes,
TRT-0034,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Nicox SA,Doliage,2014,2,2016,1,1,,0.016,-6.929,-19.035,148.748,0.985,12.168,-12.1982,-48650.0,0.6622,1.0,0.0,Unknown,6.0,Yes,Yes,
TRT-0034,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Nicox SA,Doliage,2014,3,2017,1,1,,15.08,-17.534,-3.618,152.252,0.05,9.75,-2.404,-122.7984,0.0328,0.0,0.0,Unknown,6.0,Yes,Yes,
TRT-0035,Candidate treatment group,Not reviewed,Not assessed,1,,Review,ProductLife Group,Kohne Pharma GmbH,2014,-3,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0035,Candidate treatment group,Not reviewed,Not assessed,1,,Review,ProductLife Group,Kohne Pharma GmbH,2014,-2,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0035,Candidate treatment group,Not reviewed,Not assessed,1,,Review,ProductLife Group,Kohne Pharma GmbH,2014,-1,2013,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0035,Candidate treatment group,Not reviewed,Not assessed,1,,Review,ProductLife Group,Kohne Pharma GmbH,2014,0,2014,0,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0035,Candidate treatment group,Not reviewed,Not assessed,1,,Review,ProductLife Group,Kohne Pharma GmbH,2014,1,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0035,Candidate treatment group,Not reviewed,Not assessed,1,,Review,ProductLife Group,Kohne Pharma GmbH,2014,2,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0035,Candidate treatment group,Not reviewed,Not assessed,1,,Review,ProductLife Group,Kohne Pharma GmbH,2014,3,2017,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0036,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Correvio Pharma Corp.,Correvio International Sarl,2013,-3,2010,0,0,,,,,,,,,,,,,Unknown,23.0,No,No,
TRT-0036,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Correvio Pharma Corp.,Correvio International Sarl,2013,-2,2011,0,0,,,,,,,,,,,,,Unknown,23.0,No,No,
TRT-0036,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Correvio Pharma Corp.,Correvio International Sarl,2013,-1,2012,0,0,,,,,,,,,,,,,Unknown,23.0,No,No,
TRT-0036,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Correvio Pharma Corp.,Correvio International Sarl,2013,0,2013,0,1,,,,,,,,,,,,,Unknown,23.0,No,No,
TRT-0036,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Correvio Pharma Corp.,Correvio International Sarl,2013,1,2014,1,1,,,,,,,,,,,,,Unknown,23.0,No,No,
TRT-0036,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Correvio Pharma Corp.,Correvio International Sarl,2013,2,2015,1,1,,,,,,,,,,,,,Unknown,23.0,No,No,
TRT-0036,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Correvio Pharma Corp.,Correvio International Sarl,2013,3,2016,1,1,,,,,,,,,,,,,Unknown,23.0,No,No,
TRT-0037,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Abzena UK Ltd,Antitope Ltd,2013,-3,2010,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0037,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Abzena UK Ltd,Antitope Ltd,2013,-2,2011,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0037,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Abzena UK Ltd,Antitope Ltd,2013,-1,2012,0,0,,,,,,,,,,,,,Unknown,,No,No,
TRT-0037,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Abzena UK Ltd,Antitope Ltd,2013,0,2013,0,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0037,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Abzena UK Ltd,Antitope Ltd,2013,1,2014,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0037,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Abzena UK Ltd,Antitope Ltd,2013,2,2015,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0037,Candidate treatment group,Not reviewed,Not assessed,1,,Review,Abzena UK Ltd,Antitope Ltd,2013,3,2016,1,1,,,,,,,,,,,,,Unknown,,No,No,
TRT-0038,Candidate treatment group,Not reviewed,Not assessed,1,,Review,GSK plc.,ReiThera Srl,2013,-3,2010,0,0,,33112.4809,6050.5618,1905.6704,49259.908,17613.654,4623.0584,3.8405,13.5355,35.7566,,,Unknown,325.0,Yes,No,
TRT-0038,Candidate treatment group,Not reviewed,Not assessed,1,,Review,GSK plc.,ReiThera Srl,2013,-2,2011,0,0,,31564.1246,9666.2034,6063.4191,49159.7006,17831.76,4396.8721,12.6299,28.5975,36.2731,1.0,0.0,Unknown,325.0,Yes,Yes,
TRT-0038,Candidate treatment group,Not reviewed,Not assessed,1,,Review,GSK plc.,ReiThera Srl,2013,-1,2012,0,0,,32595.1901,9646.2327,5548.2487,51052.0877,22524.8984,4419.854,10.8986,27.8499,44.1214,0.0,0.0,Unknown,325.0,Yes,Yes,
TRT-0038,Candidate treatment group,Not reviewed,Not assessed,1,,Review,GSK plc.,ReiThera Srl,2013,0,2013,0,1,,31221.028,8845.0745,6403.2261,50561.8011,21919.4046,4119.2203,13.0099,26.6704,43.3517,7.0,37.0,Unknown,325.0,Yes,Yes,
